response_id,customer_id,survey_date,overall_satisfaction,product_quality,customer_service,value_for_money,would_recommend,nps_score,comments
2336,11609,2024-06-07,Dissatisfied,2,2,4,No,4.0,Could be better
2337,10941,2024-05-10,Very Dissatisfied,1,1,3,Yes,10.0,Good
2338,11883,2024-05-27,Very Satisfied,4,2,1,No,1.0,Could be better
2339,11248,2024-01-27,Dissatisfied,5,2,2,Yes,9.0,Great!
2340,10967,2024-03-14,Satisfied,4,5,2,Yes,7.0,Good
2341,10810,2024-05-23,Dissatisfied,3,2,3,Yes,2.0,Average
2342,11241,2024-03-31,Very Dissatisfied,2,5,1,No,6.0,Could be better
2343,10466,2024-01-12,Satisfied,1,3,5,No,2.0,Great!
2344,11413,2024-03-07,Neutral,3,4,4,No,6.0,Average
2345,11186,2024-06-19,Very Satisfied,2,1,2,No,10.0,
2346,11192,2024-01-27,Very Dissatisfied,5,2,3,Yes,5.0,
2347,11614,2024-01-16,Dissatisfied,5,5,3,Yes,9.0,Average
2348,11350,2024-04-03,Very Satisfied,3,5,2,No,9.0,Good
2349,11007,2024-03-14,Satisfied,4,3,5,Yes,2.0,
2350,10469,2024-02-19,Satisfied,1,5,2,No,1.0,Could be better
2351,11012,2024-03-06,Satisfied,5,2,2,No,3.0,
2352,11136,2024-01-29,Very Dissatisfied,3,5,3,No,7.0,
2353,10661,2024-06-20,Dissatisfied,5,3,4,Yes,9.0,Could be better
2354,10061,2024-04-29,Very Satisfied,4,5,3,No,3.0,Average
2355,10978,2024-05-28,Neutral,1,2,5,Yes,8.0,
2356,10042,2024-02-28,Satisfied,3,4,2,No,8.0,
2357,10241,2024-03-11,Neutral,2,3,2,No,0.0,
2358,11979,2024-02-28,Very Satisfied,1,3,4,No,10.0,
2359,10834,2024-04-27,Dissatisfied,5,1,3,No,1.0,
2360,10735,2024-04-15,Very Dissatisfied,3,5,3,Yes,6.0,Average
2361,11412,2024-03-27,Very Satisfied,2,2,1,No,8.0,
2362,10551,2024-04-04,Neutral,1,1,4,No,8.0,
2363,10305,2024-02-03,Very Dissatisfied,3,4,1,No,7.0,Could be better
2364,10062,2024-06-21,Very Dissatisfied,4,2,3,No,5.0,
2365,10295,2024-05-23,Dissatisfied,5,3,4,Yes,8.0,Great!
2366,11743,2024-03-06,Neutral,1,2,1,Yes,0.0,Average
2367,10917,2024-02-29,Neutral,2,2,1,No,0.0,Great!
2368,10512,2024-02-19,Very Dissatisfied,5,3,2,Yes,6.0,Good
2369,11123,2024-03-31,Satisfied,5,5,1,No,5.0,Average
2370,10272,2024-06-23,Satisfied,3,2,5,Yes,4.0,
2371,11031,2024-02-19,Very Satisfied,2,2,5,No,1.0,
2372,10439,2024-01-07,Very Satisfied,5,4,2,Yes,3.0,Average
2373,11940,2024-02-23,Satisfied,1,2,3,No,4.0,Could be better
2374,10852,2024-04-05,Dissatisfied,2,5,3,Yes,3.0,Good
2375,11657,2024-03-09,Dissatisfied,1,4,1,No,5.0,
2376,10442,2024-03-09,Satisfied,5,3,5,Yes,8.0,Great!
2377,10156,2024-03-27,Neutral,1,2,5,No,2.0,
2378,10863,2024-05-20,Neutral,5,1,3,No,3.0,
2379,11143,2024-01-24,Satisfied,4,4,2,Yes,10.0,Could be better
2380,11794,2024-02-26,Satisfied,3,1,3,Yes,0.0,Great!
2381,11293,2024-01-11,Dissatisfied,5,4,3,Yes,8.0,Good
2382,10428,2024-06-07,Dissatisfied,1,2,5,No,1.0,Average
2383,10560,2024-05-26,Very Dissatisfied,3,1,4,Yes,7.0,Could be better
2384,11941,2024-06-11,Satisfied,2,1,2,No,4.0,Average
2385,11532,2024-02-15,Neutral,4,5,4,No,7.0,Great!
2386,11746,2024-05-18,Dissatisfied,3,3,4,No,8.0,
2387,10904,2024-03-18,Very Dissatisfied,4,3,4,No,5.0,Could be better
2388,10098,2024-01-04,Satisfied,2,5,2,No,8.0,Great!
2389,11061,2024-01-11,Satisfied,5,2,4,Yes,8.0,Great!
2390,10135,2024-03-26,Very Dissatisfied,4,5,4,Yes,7.0,
2391,11201,2024-01-21,Satisfied,3,2,4,Yes,4.0,Great!
2392,11435,2024-05-29,Dissatisfied,4,4,3,Yes,0.0,
2393,10790,2024-05-06,Satisfied,2,4,2,No,5.0,Great!
2394,11052,2024-06-26,Very Satisfied,2,2,5,Yes,2.0,Great!
2395,10975,2024-04-24,Satisfied,4,5,5,No,0.0,Great!
2396,11556,2024-01-09,Dissatisfied,1,1,5,No,10.0,Average
2397,10824,2024-02-01,Dissatisfied,3,4,3,Yes,5.0,
2398,10468,2024-01-16,Very Dissatisfied,4,4,3,Yes,,
2399,10345,2024-06-26,Very Satisfied,5,5,3,Yes,10.0,Good
2400,10324,2024-01-02,Neutral,2,2,3,No,7.0,Could be better
2401,10030,2024-03-05,Satisfied,1,2,2,Yes,5.0,
2402,10425,2024-05-31,Very Satisfied,4,1,1,Yes,6.0,Great!
2403,11763,2024-04-07,Satisfied,2,3,3,Yes,10.0,
2404,11300,2024-01-21,Dissatisfied,4,4,1,Yes,3.0,
2405,11080,2024-04-14,Neutral,1,5,1,Yes,,Good
2406,11681,2024-04-26,Neutral,2,4,1,Yes,7.0,Average
2407,10845,2024-04-02,Satisfied,1,2,5,No,10.0,Average
2408,11384,2024-04-06,Very Dissatisfied,3,3,1,No,10.0,Could be better
2409,11573,2024-05-26,Dissatisfied,2,3,1,Yes,9.0,Good
2410,10216,2024-03-16,Very Satisfied,3,1,5,Yes,6.0,Good
2411,11098,2024-02-28,Very Dissatisfied,1,3,2,No,1.0,Good
2412,10783,2024-05-14,Neutral,5,2,5,Yes,6.0,Great!
2413,11586,2024-03-28,Neutral,1,5,1,Yes,4.0,
2414,11429,2024-02-24,Very Dissatisfied,4,5,2,No,7.0,
2415,11053,2024-01-23,Neutral,1,2,2,Yes,1.0,Could be better
2416,10423,2024-05-19,Neutral,3,3,2,No,1.0,Good
2417,11874,2024-01-12,Neutral,4,5,4,No,10.0,Average
2418,10196,2024-03-18,Very Satisfied,4,3,1,Yes,10.0,
2419,11661,2024-02-05,Very Satisfied,1,2,3,No,5.0,Average
2420,11585,2024-03-21,Neutral,4,3,2,No,3.0,Great!
2421,11789,2024-01-04,Very Satisfied,1,1,3,Yes,9.0,Great!
2422,10906,2024-06-26,Neutral,5,5,1,Yes,6.0,Great!
2423,11336,2024-06-18,Satisfied,4,2,2,No,5.0,Average
2424,10390,2024-05-09,Neutral,5,4,2,Yes,0.0,Average
2425,11758,2024-02-05,Satisfied,4,2,2,No,7.0,Could be better
2426,11049,2024-06-28,Very Dissatisfied,1,3,1,Yes,8.0,Good
2427,11623,2024-03-14,Dissatisfied,2,2,5,Yes,9.0,Could be better
2428,10906,2024-06-06,Very Dissatisfied,3,1,2,No,0.0,Good
2429,10789,2024-01-29,Very Dissatisfied,4,2,3,No,6.0,Average
2430,11388,2024-06-14,Dissatisfied,3,3,3,Yes,0.0,Could be better
2431,11128,2024-04-21,Dissatisfied,3,5,1,No,7.0,
2432,10534,2024-02-01,Neutral,3,1,3,Yes,2.0,
2433,11010,2024-01-04,Satisfied,4,2,5,Yes,1.0,
2434,10058,2024-03-27,Neutral,2,5,3,Yes,1.0,Good
2435,10356,2024-02-05,Very Satisfied,4,5,5,Yes,7.0,
2436,11672,2024-05-11,Dissatisfied,5,3,5,Yes,4.0,Average
2437,10285,2024-01-01,Satisfied,1,4,1,Yes,9.0,
2438,10802,2024-01-19,Dissatisfied,1,5,2,No,3.0,Could be better
2439,11461,2024-01-14,Very Satisfied,3,4,5,Yes,,Average
2440,11441,2024-03-28,Neutral,5,2,1,No,4.0,Great!
2441,10580,2024-06-12,Neutral,3,3,2,No,10.0,Average
2442,11712,2024-03-07,Very Satisfied,1,2,2,Yes,8.0,
2443,11656,2024-01-19,Very Satisfied,3,4,4,Yes,7.0,
2444,10069,2024-03-29,Neutral,2,2,1,Yes,8.0,Average
2445,10080,2024-01-14,Very Satisfied,1,1,4,No,5.0,
2446,10371,2024-05-06,Very Satisfied,2,3,3,No,4.0,
2447,11791,2024-02-23,Satisfied,4,1,5,Yes,4.0,Good
2448,11509,2024-02-10,Neutral,4,4,5,No,3.0,Average
2449,11953,2024-03-01,Satisfied,4,1,5,No,2.0,
2450,10684,2024-01-09,Very Satisfied,1,4,1,Yes,8.0,
2451,11023,2024-05-15,Neutral,1,2,3,Yes,10.0,
2452,10887,2024-01-13,Neutral,5,4,1,Yes,3.0,Average
2453,11827,2024-05-04,Dissatisfied,3,5,5,Yes,2.0,
2454,11360,2024-05-02,Neutral,3,5,4,No,7.0,Could be better
2455,10509,2024-02-22,Satisfied,3,1,3,No,9.0,Could be better
2456,10986,2024-01-04,Very Dissatisfied,5,5,5,Yes,8.0,Great!
2457,11463,2024-04-06,Satisfied,1,4,5,No,0.0,
2458,10877,2024-01-14,Dissatisfied,2,4,4,No,0.0,Great!
2459,11033,2024-03-03,Very Dissatisfied,1,5,1,No,2.0,Could be better
2460,10664,2024-03-22,Very Satisfied,2,1,5,No,7.0,Great!
2461,10631,2024-01-20,Very Dissatisfied,3,3,4,Yes,0.0,Could be better
2462,10910,2024-02-16,Neutral,3,3,4,Yes,10.0,Great!
2463,10811,2024-03-27,Very Dissatisfied,5,5,2,Yes,1.0,Great!
2464,10244,2024-01-09,Satisfied,2,5,1,Yes,5.0,Great!
2465,10794,2024-05-19,Dissatisfied,2,5,5,No,6.0,Could be better
2466,11473,2024-05-02,Satisfied,3,5,4,Yes,10.0,Could be better
2467,10566,2024-04-25,Very Dissatisfied,3,2,1,Yes,8.0,Great!
2468,11555,2024-04-26,Neutral,3,3,4,Yes,5.0,Good
2469,10281,2024-03-24,Dissatisfied,3,3,3,No,3.0,Average
2470,11536,2024-03-13,Very Satisfied,5,2,4,No,4.0,Good
2471,10845,2024-04-04,Very Satisfied,4,3,5,No,8.0,Could be better
2472,10724,2024-05-20,Very Dissatisfied,4,4,3,Yes,1.0,Could be better
2473,10470,2024-05-13,Dissatisfied,5,4,1,Yes,8.0,Average
2474,11719,2024-06-16,Dissatisfied,4,4,2,Yes,5.0,Could be better
2475,10595,2024-05-14,Dissatisfied,3,1,3,Yes,9.0,Could be better
2476,10356,2024-04-05,Satisfied,5,4,1,Yes,4.0,Great!
2477,11868,2024-06-27,Very Satisfied,1,1,1,Yes,2.0,Good
2478,11046,2024-01-21,Neutral,3,5,4,Yes,9.0,
2479,11149,2024-05-26,Very Satisfied,1,5,4,Yes,3.0,Average
2480,10755,2024-06-15,Satisfied,3,5,5,Yes,5.0,Good
2481,10858,2024-02-08,Neutral,4,5,5,No,6.0,Good
2482,10859,2024-02-12,Dissatisfied,5,5,5,Yes,6.0,Great!
2483,11025,2024-02-20,Neutral,4,4,5,Yes,8.0,
2484,10294,2024-03-05,Neutral,4,2,1,No,7.0,Great!
2485,11645,2024-05-31,Dissatisfied,1,5,2,No,8.0,Great!
2486,10060,2024-03-17,Satisfied,3,2,4,Yes,3.0,Could be better
2487,11519,2024-05-15,Neutral,2,2,5,No,6.0,Great!
2488,10708,2024-01-11,Very Dissatisfied,5,2,5,Yes,4.0,Average
2489,10742,2024-04-29,Very Dissatisfied,2,3,1,Yes,7.0,
2490,11729,2024-04-26,Satisfied,2,2,4,No,6.0,Average
2491,11558,2024-05-10,Dissatisfied,4,4,3,No,10.0,
2492,10478,2024-05-20,Dissatisfied,4,4,2,No,8.0,Good
2493,10022,2024-03-13,Very Satisfied,5,3,2,No,10.0,Average
2494,10479,2024-02-26,Very Satisfied,3,3,1,No,6.0,
2495,11063,2024-03-25,Very Satisfied,5,4,1,Yes,6.0,
2496,10186,2024-04-06,Very Satisfied,3,5,1,Yes,3.0,Average
2497,10937,2024-03-07,Dissatisfied,3,4,2,Yes,8.0,Could be better
2498,11353,2024-03-17,Very Satisfied,1,5,5,No,0.0,
2499,11512,2024-04-18,Dissatisfied,2,4,3,Yes,8.0,Good
2500,11513,2024-01-20,Satisfied,1,2,3,No,1.0,Could be better
2501,10351,2024-04-22,Dissatisfied,1,5,3,Yes,10.0,Good
2502,11556,2024-06-13,Dissatisfied,1,1,3,No,6.0,
2503,11909,2024-04-08,Satisfied,4,2,2,No,7.0,Could be better
2504,10495,2024-02-19,Dissatisfied,2,4,3,No,6.0,
2505,10124,2024-06-27,Very Dissatisfied,4,5,5,Yes,8.0,Average
2506,11735,2024-05-25,Very Dissatisfied,3,1,1,Yes,9.0,
2507,10874,2024-05-21,Very Satisfied,5,4,2,No,4.0,Could be better
2508,10776,2024-06-15,Satisfied,5,1,2,No,8.0,Could be better
2509,11892,2024-01-29,Very Satisfied,1,2,1,Yes,7.0,Could be better
2510,10108,2024-06-08,Dissatisfied,3,5,3,No,8.0,
2511,10947,2024-02-05,Satisfied,3,5,1,Yes,9.0,Great!
2512,11627,2024-03-11,Neutral,5,2,5,No,2.0,Great!
2513,10621,2024-06-29,Very Satisfied,3,5,3,No,6.0,Average
2514,11619,2024-04-16,Neutral,4,5,5,No,6.0,Could be better
2515,11077,2024-06-03,Very Dissatisfied,2,3,2,No,8.0,
2516,11531,2024-02-11,Very Satisfied,2,5,2,No,0.0,Average
2517,11051,2024-04-18,Very Dissatisfied,5,4,5,Yes,0.0,
2518,10810,2024-06-25,Dissatisfied,4,1,5,Yes,6.0,
2519,10351,2024-04-06,Satisfied,1,3,2,Yes,4.0,Good
2520,10029,2024-02-07,Dissatisfied,4,1,3,Yes,2.0,
2521,11137,2024-02-16,Very Dissatisfied,1,4,4,No,9.0,
2522,11325,2024-03-16,Satisfied,2,4,5,No,4.0,Good
2523,11652,2024-06-25,Neutral,1,4,4,Yes,0.0,
2524,10715,2024-02-03,Satisfied,2,4,5,Yes,6.0,Average
2525,11572,2024-04-20,Dissatisfied,2,4,4,Yes,7.0,Average
2526,10078,2024-05-30,Dissatisfied,4,1,3,No,10.0,
2527,10299,2024-04-28,Neutral,2,3,5,No,1.0,
2528,10255,2024-02-23,Very Satisfied,5,2,3,Yes,10.0,Good
2529,10366,2024-06-18,Satisfied,3,1,5,No,4.0,
2530,10852,2024-05-12,Neutral,5,4,5,Yes,3.0,Average
2531,10876,2024-01-17,Satisfied,2,3,5,Yes,5.0,Good
2532,11361,2024-02-09,Neutral,3,5,1,No,4.0,
2533,11824,2024-02-28,Dissatisfied,2,2,3,Yes,4.0,
2534,10825,2024-05-30,Satisfied,3,2,2,No,6.0,Could be better
2535,11310,2024-02-22,Very Satisfied,4,1,2,Yes,7.0,Average
2536,11072,2024-01-24,Dissatisfied,5,4,1,No,8.0,Could be better
2537,11006,2024-05-22,Satisfied,2,2,3,Yes,9.0,Great!
2538,11052,2024-02-15,Very Dissatisfied,1,5,3,No,8.0,
2539,10447,2024-02-28,Very Satisfied,4,3,3,No,0.0,Great!
2540,10345,2024-02-26,Dissatisfied,2,1,1,No,,Good
2541,11776,2024-06-23,Very Dissatisfied,2,1,2,Yes,2.0,Average
2542,11120,2024-03-27,Neutral,4,5,1,No,1.0,
2543,10078,2024-06-11,Very Dissatisfied,4,5,5,No,9.0,
2544,11595,2024-01-31,Satisfied,1,2,2,Yes,9.0,
2545,11064,2024-01-08,Neutral,4,2,3,Yes,6.0,Great!
2546,10640,2024-06-15,Dissatisfied,5,3,5,Yes,3.0,Good
2547,10537,2024-02-25,Dissatisfied,5,3,1,Yes,4.0,Average
2548,10487,2024-06-22,Satisfied,5,5,4,Yes,2.0,Good
2549,11363,2024-01-27,Very Satisfied,1,4,4,No,5.0,Good
2550,10394,2024-02-20,Neutral,3,5,5,No,4.0,Great!
2551,11787,2024-03-05,Neutral,4,2,5,Yes,7.0,Great!
2552,10273,2024-02-03,Satisfied,1,3,2,Yes,0.0,Could be better
2553,10219,2024-04-12,Very Dissatisfied,5,1,1,No,5.0,Could be better
2554,10598,2024-06-14,Dissatisfied,4,3,3,No,8.0,Great!
2555,10881,2024-02-16,Very Satisfied,2,1,1,No,1.0,
2556,10711,2024-05-15,Neutral,5,4,4,No,6.0,
2557,11372,2024-01-29,Satisfied,3,1,2,Yes,7.0,
2558,10947,2024-01-02,Very Dissatisfied,1,3,4,Yes,3.0,
2559,11993,2024-01-14,Dissatisfied,2,1,5,Yes,4.0,
2560,11778,2024-03-13,Satisfied,5,4,1,No,3.0,
2561,10301,2024-01-29,Very Satisfied,1,1,4,Yes,7.0,Could be better
2562,11931,2024-06-11,Neutral,3,1,4,Yes,6.0,Good
2563,11143,2024-03-13,Neutral,2,3,1,Yes,2.0,
2564,10494,2024-01-21,Dissatisfied,3,2,2,No,2.0,Average
2565,10365,2024-04-06,Very Satisfied,4,3,5,No,2.0,Good
2566,11949,2024-04-12,Very Dissatisfied,2,1,5,No,7.0,Great!
2567,11214,2024-01-25,Very Satisfied,3,3,4,Yes,9.0,Good
2568,10094,2024-01-10,Neutral,2,2,4,No,3.0,Average
2569,10959,2024-03-25,Very Dissatisfied,2,5,3,Yes,0.0,Great!
2570,11560,2024-05-05,Dissatisfied,4,4,5,No,1.0,Could be better
2571,11380,2024-05-28,Satisfied,1,4,1,Yes,3.0,Great!
2572,10623,2024-01-18,Very Dissatisfied,2,1,3,Yes,7.0,
2573,11599,2024-04-30,Very Dissatisfied,5,5,1,No,1.0,
2574,10918,2024-01-15,Very Dissatisfied,4,2,2,No,5.0,
2575,11273,2024-05-10,Very Dissatisfied,2,2,1,Yes,6.0,
2576,11148,2024-06-12,Very Dissatisfied,2,4,1,Yes,9.0,
2577,11722,2024-03-27,Very Satisfied,1,3,3,Yes,6.0,Could be better
2578,10645,2024-04-26,Satisfied,3,5,5,No,4.0,
2579,11350,2024-02-03,Neutral,1,2,4,No,7.0,Great!
2580,11232,2024-02-29,Very Satisfied,3,3,4,Yes,1.0,Good
2581,10756,2024-01-14,Satisfied,4,1,4,No,9.0,Could be better
2582,11019,2024-01-31,Dissatisfied,3,5,5,No,6.0,
2583,11868,2024-03-30,Satisfied,3,2,5,Yes,10.0,Great!
2584,10963,2024-04-19,Satisfied,1,4,2,No,0.0,
2585,10268,2024-03-27,Neutral,2,2,2,No,0.0,Average
2586,10348,2024-05-07,Satisfied,1,3,2,Yes,6.0,Could be better
2587,10940,2024-03-10,Neutral,4,5,3,No,8.0,
2588,10965,2024-05-10,Satisfied,4,4,2,No,1.0,Good
2589,11076,2024-03-20,Very Dissatisfied,1,1,5,No,7.0,
2590,10898,2024-04-22,Dissatisfied,2,2,1,No,5.0,Average
2591,10939,2024-06-09,Dissatisfied,2,3,1,No,4.0,
2592,10118,2024-03-15,Neutral,3,4,3,Yes,,Could be better
2593,10646,2024-04-24,Very Dissatisfied,1,2,5,Yes,1.0,Could be better
2594,11515,2024-06-07,Very Satisfied,5,2,3,No,9.0,Average
2595,10846,2024-02-20,Dissatisfied,1,1,5,No,2.0,
2596,11159,2024-01-08,Satisfied,1,5,2,No,5.0,Average
2597,10027,2024-03-20,Very Dissatisfied,5,5,3,No,0.0,Great!
2598,11733,2024-06-12,Dissatisfied,3,3,2,No,4.0,Could be better
2599,11968,2024-06-26,Dissatisfied,1,2,2,Yes,6.0,Average
2600,11332,2024-02-04,Dissatisfied,2,2,2,No,8.0,
2601,10004,2024-02-04,Neutral,2,1,4,No,6.0,Average
2602,11360,2024-02-23,Very Satisfied,4,5,3,No,5.0,
2603,10380,2024-01-24,Neutral,2,2,2,No,7.0,Could be better
2604,11749,2024-02-18,Dissatisfied,5,1,2,No,7.0,Could be better
2605,10493,2024-04-01,Very Satisfied,5,3,2,No,1.0,
2606,11685,2024-01-18,Very Satisfied,3,5,2,Yes,8.0,Could be better
2607,11310,2024-03-04,Dissatisfied,4,5,5,No,6.0,Great!
2608,10478,2024-02-09,Satisfied,4,1,1,No,4.0,Average
2609,11828,2024-03-07,Dissatisfied,1,2,4,Yes,9.0,Great!
2610,10634,2024-01-10,Very Dissatisfied,5,4,5,Yes,8.0,
2611,10482,2024-04-27,Very Dissatisfied,3,4,4,No,10.0,Great!
2612,11034,2024-01-17,Very Dissatisfied,5,2,3,No,1.0,
2613,11573,2024-06-07,Neutral,1,1,3,Yes,3.0,Great!
2614,11564,2024-02-04,Very Satisfied,1,3,1,Yes,3.0,Great!
2615,11794,2024-04-30,Satisfied,4,2,2,Yes,4.0,Great!
2616,11148,2024-02-15,Very Dissatisfied,1,4,2,Yes,,Could be better
2617,10229,2024-05-19,Dissatisfied,3,5,5,Yes,2.0,Average
2618,10305,2024-01-19,Dissatisfied,2,1,5,No,10.0,Could be better
2619,11571,2024-01-12,Very Satisfied,1,2,5,No,1.0,Great!
2620,10717,2024-02-19,Dissatisfied,2,5,1,Yes,5.0,
2621,11448,2024-02-16,Neutral,2,2,5,No,4.0,
2622,11421,2024-03-29,Very Dissatisfied,3,5,1,Yes,9.0,Great!
2623,10615,2024-01-01,Very Dissatisfied,5,1,5,Yes,10.0,
2624,10422,2024-02-03,Satisfied,4,2,5,No,7.0,Great!
2625,11925,2024-06-25,Dissatisfied,2,1,5,Yes,7.0,Good
2626,11892,2024-04-24,Very Dissatisfied,5,3,3,No,2.0,Average
2627,10277,2024-06-07,Satisfied,5,4,1,Yes,5.0,Great!
2628,11080,2024-04-17,Satisfied,3,4,4,Yes,4.0,Could be better
2629,10351,2024-03-07,Very Satisfied,5,1,2,No,10.0,Could be better
2630,10061,2024-05-19,Very Satisfied,1,1,5,No,10.0,
2631,10187,2024-05-29,Very Satisfied,2,5,2,Yes,9.0,Could be better
2632,10968,2024-03-15,Very Satisfied,3,5,2,No,6.0,
2633,11986,2024-03-09,Neutral,4,2,5,Yes,1.0,Good
2634,10794,2024-05-11,Dissatisfied,3,2,5,No,0.0,Average
2635,11358,2024-01-06,Dissatisfied,4,2,2,No,4.0,
2636,11313,2024-05-23,Dissatisfied,4,2,1,No,0.0,Could be better
2637,11298,2024-04-16,Very Dissatisfied,3,4,1,Yes,9.0,Great!
2638,11683,2024-02-26,Neutral,4,2,2,Yes,6.0,Good
2639,10958,2024-01-21,Neutral,1,1,3,Yes,10.0,Average
2640,10231,2024-06-21,Neutral,3,3,2,Yes,8.0,Could be better
2641,10544,2024-02-03,Satisfied,1,1,2,Yes,3.0,Good
2642,10390,2024-03-05,Very Dissatisfied,5,2,3,No,3.0,Good
2643,11524,2024-04-18,Very Dissatisfied,2,2,1,No,8.0,Good
2644,10161,2024-01-27,Very Dissatisfied,1,1,1,Yes,10.0,Average
2645,11301,2024-04-11,Very Satisfied,3,1,5,Yes,7.0,Good
2646,11815,2024-04-19,Very Dissatisfied,5,3,4,Yes,9.0,
2647,11696,2024-05-28,Very Dissatisfied,3,3,2,No,3.0,
2648,10771,2024-06-15,Dissatisfied,3,3,2,No,1.0,Good
2649,10911,2024-06-26,Satisfied,5,3,3,No,9.0,Could be better
2650,10611,2024-06-27,Dissatisfied,5,4,4,Yes,3.0,Average
2651,10027,2024-03-11,Dissatisfied,2,5,4,No,9.0,Great!
2652,11903,2024-04-23,Very Dissatisfied,2,5,4,No,9.0,Good
2653,11048,2024-05-13,Dissatisfied,2,4,2,No,4.0,Average
2654,10718,2024-01-19,Dissatisfied,1,2,4,Yes,4.0,Average
2655,10681,2024-01-14,Neutral,5,3,5,Yes,2.0,
2656,10719,2024-03-28,Very Satisfied,3,5,5,No,10.0,Average
2657,10393,2024-01-11,Dissatisfied,1,3,2,Yes,8.0,Good
2658,11540,2024-03-07,Dissatisfied,1,4,1,No,6.0,Good
2659,11221,2024-02-20,Satisfied,1,2,1,No,2.0,
2660,11714,2024-03-31,Satisfied,1,3,4,Yes,1.0,Could be better
2661,10227,2024-01-04,Neutral,5,1,2,No,10.0,Average
2662,11414,2024-05-07,Very Dissatisfied,4,5,5,No,0.0,Could be better
2663,11437,2024-05-17,Very Satisfied,2,4,5,No,9.0,Could be better
2664,10355,2024-03-12,Dissatisfied,3,1,5,Yes,1.0,Great!
2665,10524,2024-02-25,Very Satisfied,1,1,5,Yes,6.0,Average
2666,11493,2024-03-09,Very Dissatisfied,3,2,4,Yes,3.0,Average
2667,10619,2024-01-05,Very Dissatisfied,2,5,4,Yes,5.0,Good
2668,11837,2024-01-30,Dissatisfied,3,3,5,No,7.0,Average
2669,10765,2024-02-02,Neutral,3,3,2,Yes,9.0,Good
2670,11412,2024-01-27,Very Dissatisfied,3,3,1,Yes,7.0,Great!
2671,11444,2024-06-20,Very Satisfied,2,1,2,Yes,4.0,
2672,11439,2024-04-06,Dissatisfied,1,5,2,No,5.0,Good
2673,10278,2024-01-13,Satisfied,5,1,1,Yes,9.0,Could be better
2674,10707,2024-04-15,Very Satisfied,5,4,2,Yes,0.0,Good
2675,10289,2024-06-14,Satisfied,1,5,5,Yes,7.0,
2676,11050,2024-03-15,Very Satisfied,3,1,1,Yes,6.0,Average
2677,11490,2024-05-29,Dissatisfied,3,4,3,Yes,4.0,Could be better
2678,11590,2024-04-16,Neutral,2,2,3,No,9.0,Great!
2679,10379,2024-01-17,Neutral,3,5,2,Yes,5.0,
2680,11358,2024-03-12,Satisfied,4,5,5,No,6.0,Average
2681,11404,2024-05-06,Very Dissatisfied,5,1,2,No,1.0,Great!
2682,11453,2024-04-26,Very Satisfied,2,2,3,Yes,5.0,Average
2683,11593,2024-04-19,Very Satisfied,4,1,3,No,0.0,Great!
2684,10910,2024-04-08,Very Satisfied,2,4,5,No,0.0,Good
2685,10168,2024-05-20,Very Satisfied,1,1,1,Yes,4.0,
2686,11613,2024-05-06,Very Satisfied,4,3,4,No,0.0,Good
2687,11195,2024-04-19,Neutral,2,5,5,Yes,1.0,
2688,10633,2024-05-01,Very Satisfied,3,4,2,No,2.0,Average
2689,10963,2024-04-20,Very Satisfied,2,4,1,Yes,6.0,
2690,11610,2024-03-19,Very Dissatisfied,2,3,2,Yes,,Average
2691,11471,2024-05-03,Dissatisfied,3,5,3,No,3.0,
2692,11561,2024-02-04,Dissatisfied,4,3,2,No,7.0,Good
2693,10551,2024-03-30,Satisfied,5,2,1,No,2.0,Could be better
2694,11891,2024-03-27,Dissatisfied,3,3,3,Yes,5.0,Good
2695,10213,2024-02-22,Neutral,4,3,4,Yes,3.0,
2696,10056,2024-01-08,Satisfied,4,4,1,Yes,9.0,Good
2697,10502,2024-01-17,Very Satisfied,4,3,3,No,5.0,
2698,11698,2024-03-26,Very Satisfied,3,3,1,Yes,8.0,Could be better
2699,10003,2024-04-15,Neutral,3,3,1,Yes,4.0,Great!
2700,11905,2024-05-03,Dissatisfied,5,5,5,Yes,,Good
2701,10348,2024-01-13,Very Satisfied,3,4,2,No,10.0,Could be better
2702,10625,2024-04-13,Dissatisfied,1,2,3,Yes,6.0,
2703,10194,2024-02-25,Very Satisfied,5,1,2,Yes,5.0,Great!
2704,10525,2024-01-03,Neutral,3,4,2,Yes,2.0,Great!
2705,10881,2024-02-11,Very Satisfied,4,1,3,Yes,,
2706,10434,2024-02-11,Very Dissatisfied,4,3,5,Yes,10.0,Average
2707,10508,2024-04-01,Neutral,5,4,2,No,1.0,Good
2708,11632,2024-05-20,Satisfied,1,3,2,No,2.0,Average
2709,10942,2024-05-03,Dissatisfied,2,1,5,No,3.0,Could be better
2710,11186,2024-01-03,Very Dissatisfied,3,4,3,Yes,6.0,Could be better
2711,10469,2024-04-18,Very Dissatisfied,2,1,2,No,5.0,Average
2712,11266,2024-05-07,Dissatisfied,2,5,4,No,6.0,
2713,10327,2024-02-13,Neutral,2,2,3,Yes,2.0,Good
2714,10042,2024-04-16,Satisfied,3,5,3,Yes,2.0,
2715,10091,2024-01-29,Very Satisfied,1,2,4,Yes,6.0,Good
2716,11051,2024-06-06,Neutral,2,4,4,No,1.0,Could be better
2717,11161,2024-05-09,Very Satisfied,4,4,1,No,4.0,Great!
2718,11757,2024-06-04,Satisfied,2,4,4,No,10.0,Could be better
2719,11584,2024-03-09,Neutral,3,4,2,Yes,8.0,Average
